VIGENCIA,Sector,Grupo_Etario,Discapacidad,Inversion_por_deportista
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Adolescencia 12-18,NO APLICA,3886119.79
2024,OLIMPICO,Infancia 6-11,NO APLICA,3886119.79
